APOGEE_ID RA DEC VHELIO_AVG FE_H z_height rgc C_FE N_FE O_FE MG_FE SI_FE S_FE CA_FE TI_FE NA_FE AL_FE K_FE V_FE MN_FE NI_FE
2M11500810+0122064 177.533776 1.368471 832.9879760742188 -1.7360468553000314 6.203177825367873 10.916695404535096 -0.1788851906335025 0.17260039846502018 0.19123297102651682 0.0424688097838648 0.1328661130868929 0.4081017644333813 0.13988696546531254 0.058852893975851694 -0.10586943865053189 -0.28360978950045745 -0.1537411717077377 -0.3986498191745327 -0.13462098963080393 -0.08834203664639739
2M11501380+0219547 177.557529 2.331867 40.22489929199219 -1.557974450204918 5.243009000126832 10.241973664153484 -0.2502540242800566 0.2905400557011819 0.2854827364035688 0.12859158887208788 0.3147915743566694 0.43908886469874053 0.13371393831848088 0.04896920769608437 0.44382658773176265 -0.18605004496380095 0.09749461025097661 -0.42485967745593234 -0.1227049746611415 -0.08980136389174587
2M11502796+5341363 177.616517 53.693424 22.261999130249023 -1.769711682126495 19.2487920723226 26.269580968874724 -0.36075392654941685 0.42955877222657946 0.31541232932411356 0.1570300428329079 0.3341750856086132 0.41353001808575285 0.13858573483252856 0.10397304375352467 0.6830981495507813 -0.18226512003174333 -0.19505289289536942 -0.3497783577722877 -0.07256555135492992 -0.18779290966716866
2M11504059+3352329 177.669137 33.875813 29.83180046081543 -1.735053833354009 6.932925240369017 12.265628358267769 -0.327196213646916 0.2613828488959735 0.20416314889049714 0.1653593121805299 0.2532800892018159 0.3860372876812814 0.13247627112556248 0.1293475290952928 0.4799816366156242 -0.34599680392398646 0.03629528654611458 -0.46018373598057893 -0.11838141349107323 -0.11664531148494017
2M11522639+1838091 178.10998 18.635874 136.49000549316406 -1.5110941506017692 3.9384101656025474 9.721859886118137 -0.1694199783780297 0.2361180935958862 0.32583244218503515 0.2249179677017934 0.3348142244408394 0.504112907097354 0.17281287070550566 0.07942589903742969 -0.2132562180065969 -0.13715449224584852 -0.038465639224693815 -0.2610282988287833 -0.07121234086909256 -0.04911033781234608
2M11533649-0022488 178.402071 -0.38024 304.1109924316406 -1.773803805266069 11.94815666206325 15.958830418528843 -0.26974941466586966 0.3457392577857943 0.30969381862358936 0.09437050147832937 0.30197307965805487 0.4729815019463586 0.18006776855826878 0.023837969148588822 0.09903627739998533 -0.22225916862143302 -0.006710986908218475 -0.22740080398658824 -0.053149258607607885 -0.06097634381612105
2M11534167+5442597 178.42365 54.716602 -134.05999755859375 -1.7534458057979572 10.289221333771353 16.81595722456737 -0.3184485413203404 0.3654769903875892 0.33763786967779397 0.1669003619801468 0.3894569965700554 0.42475338795103057 0.20075186636089626 0.03621663903357364 0.39091410403989624 -0.1989713977186156 0.008023765441439679 -0.4263064508472627 -0.09216477083112751 -0.11372769719170583
2M11534625+3436061 178.442712 34.601704 -62.18050003051758 -1.7593449671088706 8.81575351779372 13.762411783741868 -0.033078246033247494 0.3419965801102387 0.41796497356952145 0.23262641232441106 0.392615994120584 0.550953756041149 0.11789995099993633 0.1352168671606726 0.6961485469639082 -0.12762432565464055 0.007114439414273033 -0.3640654717326768 -0.017185937240107307 -0.03141045682074051
2M11541830-1116404 178.576286 -11.277892 231.39199829101562 -1.5716128358770132 5.885036883618096 10.628691519275375 -0.32051220890591736 0.2854046124645666 0.3196508870580188 0.11648689782393107 0.38693190318421555 0.4209017096368599 0.19991436563850873 0.0024494552879268383 -0.27718704355347934 -0.18443509847259687 -0.06095671896860999 -0.3966472062905919 -0.18160825363138167 -0.08558348674173
2M11545268+3430008 178.719514 34.500225 -134.5279998779297 -1.7384430290253867 8.114353786971776 13.15169575118937 -0.24446944389591319 0.4021814946652549 0.3337254472868254 0.2410924425457006 0.3382907090269427 0.48702604714642916 0.14711528012071273 0.18775293148040695 0.3766720331354292 -0.20795113143145394 -0.04937492769413154 -0.3860974799785808 -0.039916744848695895 -0.11800576091971404
2M11550289+1855048 178.762069 18.918016 -26.44729995727539 -1.6165681965132606 3.538954824275475 9.478274110018893 -0.04852127811772955 0.25574997843947656 0.3104896040427225 0.2811759769088087 0.3287784788803456 0.5023084636502537 0.1785336419701351 0.06557877760653841 0.5261075392773478 -0.2700654980321773 0.023535154135924552 -0.4836926344049497 -0.11021357758641392 -0.09011475321832951
2M11550386-1125318 178.766101 -11.425521 181.91099548339844 -1.664559629875891 8.956679645402962 13.54739759791383 -0.2631939414779134 0.26324723885650414 0.2960181870602472 0.23590949404767225 0.3460256147354892 0.5422032702603987 0.21588979475285774 0.20766503926127378 0.2688730392613454 -0.3271498520881799 0.10641949989667099 -0.356164417526583 -0.10839856409007131 -0.13972759880733077
2M11553082+3442592 178.878417 34.716465 31.200899124145508 -1.8174855845130542 12.63957673470875 17.080572477844964 -0.18171718098133072 0.3078388313949234 0.3089925683863548 0.12294276636730084 0.2736169350702873 0.43393379589541947 0.10360680148978729 0.09190871080945628 0.5756620506100567 -0.27176865021242125 0.02581390151723295 -0.45894094016913356 -0.1138709632485515 -0.09870160609774237
2M11574189+1950523 179.424568 19.847879 45.97560119628906 -1.725801613326759 8.62048364302195 12.879611965809687 0.15434392455490986 0.055480408847319085 0.3904985179682201 0.20021681335729236 0.35321656669940227 0.38374185037886743 0.15083313224617378 0.006727007476825531 0.534590176854953 -0.2209606053608728 0.4094430348703282 -0.12843862952593055 0.03893587818826827 -0.03944102529607885
2M11583498+1927209 179.645782 19.455832 -201.7270050048828 -1.7145083728127346 6.015163471351785 10.919683311497973 -0.27676646981252384 0.35505547449374997 0.31460436504900047 0.18589238072678405 0.2986594052952436 0.45938536120039997 0.06741060690349321 0.16109455920870763 0.3034602576786707 -0.21577747595132513 -0.12324388719442414 -0.31243081735906375 -0.006150013346718719 -0.10147999816028763
2M11584435+5518120 179.684833 55.303352 51.90439987182617 -1.6225898965848902 16.718835913302364 23.617646805294058 0.5079212966409064 0.3327749540267646 0.324739214960833 0.16128032302483453 0.28834324857592364 0.4752984087440659 0.22488133313139014 -0.014295025964642605 0.07781043321749026 -0.07685648971360948 0.17622761495361083 0.035893167178123075 -0.13397379004731524 -0.00021756917474013981
2M11585805-1615323 179.741895 -16.258982 174.3979949951172 -1.5498561453767143 7.0060597808911185 11.72041030228912 -0.21342231609805684 0.20125909965383593 0.33376556740119034 0.16858289283522399 0.37843241089043933 0.47587287806624023 0.2027624851339811 0.0371723523182661 0.01680491419201302 -0.15975031384785243 0.10418168107072212 -0.2624923188109767 -0.09887883472514991 -0.07258199099705598
2M12002761-1809183 180.115059 -18.1551 62.454200744628906 -1.546546264916306 3.4892182153327114 8.812055240550103 -0.41596367647064536 0.45500606489931905 0.24175666742387114 0.05761776804727914 0.24007731522766496 0.37549853399080924 0.039849517347212426 -0.024691963875060674 0.1708499446786329 -0.23051786604982505 -0.3516958911444572 -0.07192380715101243 -0.060137855149114516 -0.20631402030579515
2M12005599-1630318 180.233326 -16.508848 200.0679931640625 -1.7417763318526696 6.658027858875712 11.32014363105267 -0.40552851615734964 0.39079229281817485 0.3169751914014942 0.048026858278289675 0.3551654378561473 0.4553272469014291 0.1868651734789064 -0.028627369480422882 -0.03364888533077459 -0.25157647000568795 -0.04728302138273377 -0.2967921505358788 -0.1522184493716856 -0.10754115831725719
2M12021611-1731033 180.567148 -17.517611 323.62799072265625 -1.7857676885905307 15.939017657905367 22.816006295317063 -0.26453544125656636 0.2577470590289854 0.3477835379944003 0.19936439033639464 0.37377424406248805 0.5402577710730234 0.23039106426303957 0.12416725587157296 0.19410396396573515 -0.33689775878135864 0.10369131589107616 -0.29806167020293595 -0.1247429535397484 -0.12109042307321327
2M12025016+1903423 180.709004 19.061775 -25.590599060058594 -1.9347545513057691 13.937230661182122 17.252659992275746 -0.27536121270299385 0.4468611625629899 0.3195341439739825 0.11044254884364157 0.29179898014877126 0.4823934896913882 0.07069953972464571 0.0714636809941458 0.666284446815361 -0.32935491723781074 -0.03084138726642416 -0.4992219210047104 -0.1098669506458998 -0.10515086945220342
2M12034999+1759303 180.958331 17.991762 -86.6458969116211 -1.887401346576697 4.164389702217803 9.659291920650906 -0.06404889411160686 0.31989467661510806 0.36361325791113686 0.19378464132781326 0.3254060122078397 0.5063867098216341 0.132172608425837 0.10306137116718772 0.8732865654220623 -0.1990863113974306 0.11407646464461818 -0.43133859796141416 -0.04855425486985143 -0.04075597834682454
2M12041793+1540429 181.074746 15.678601 -127.06900024414062 -1.8200366602587958 6.835963115634835 11.256673872719107 -0.11568182710588637 0.30871776661408346 0.347943870782349 0.1997844962357247 0.32713154181916515 0.48780355162904954 0.1218691982741762 0.053586741382799064 0.7463775067466567 -0.2149747249193974 0.041106765633262654 -0.42442480456525744 -0.077375642080032 -0.05420742296674086
2M12090233+0446324 182.259742 4.775679 -17.875900268554688 -1.5246939268052753 13.213081983326486 16.37396301486279 -0.16996166089299347 0.4030831291022625 0.2998604414462922 0.366109621137515 0.38978711191271787 0.43245179996499616 0.16930137674966694 0.08955522034127039 0.41224310727697544 -0.0735462068888828 0.014682662004854796 -0.4795962326047767 -0.12419511024625329 -0.19664635710539202
2M12091049-0157051 182.293736 -1.951442 1.0100500583648682 -1.5038492838351514 11.285231654813954 14.777547698717678 -0.2828637095877298 0.2303916426216701 0.29202169852546955 0.15159475028790803 0.3638531670381713 0.39866600656201556 0.1254525713392769 0.00024621741414221354 -0.29066424147527514 -0.2864309364686193 0.043506887790798476 -0.11255544920125793 -0.1802160108778854 -0.06757693862219138
2M12101891+0549520 182.578814 5.831117 157.22500610351562 -1.716563498522091 15.830778896558147 18.81128713275509 0.2712858553130366 0.5932264770586977 0.3837917782817304 0.07781851080905122 0.41279181000196097 0.4113300604408707 0.26142569940623406 -0.0057621049362794885 -0.05030069812057869 -0.14035588448260117 -0.01716283396092 -0.07326424924577912 -0.24872511216920823 -0.009095274467616488
2M12125152+4125394 183.214681 41.427612 -170.7209930419922 -1.6409300905678446 12.640970883449809 17.187805232037476 -0.3389619077809307 0.3981364702576988 0.2927534244561565 0.10168303152396141 0.31755463340082923 0.40792753459339215 0.1282343522517717 -0.025029103801584407 0.11265068751939156 -0.1691369769854012 -0.11689410062187644 -0.462311846721988 -0.18800301261990726 -0.11939040503665566
2M12125728+1445079 183.238678 14.752201 -127.92500305175781 -1.6654028464892716 4.0427697273502705 9.38185197139024 0.005822634396443815 0.3390562493264495 0.39216764274587823 0.25276435124787144 0.367239254893861 0.5129872132145625 0.0829465588984406 0.14827866101260812 0.561651969361451 -0.09744227282839191 0.012366085534248672 -0.33974370647674745 -0.05267469351616305 -0.0031039301599808944
2M12131282+0600409 183.303424 6.011383 154.7899932861328 -1.6130594275567545 9.21371017636626 12.653683311082787 -0.3310972542315347 0.29180027958615473 0.32347008666425414 0.12227802974664814 0.3972466049870045 0.45482558197719825 0.20506254687091774 0.02072222481383368 -0.09030602956423417 -0.18252181222645403 0.04623305823828061 -0.32636476332996955 -0.14463611144547683 -0.09177343593409182
2M12175982-0035317 184.499274 -0.592156 41.95289993286133 -1.9447630138814587 18.798681198579352 21.999150729525404 -0.16712760631376833 0.39500540998563993 0.3847796499557268 0.13321583580009855 0.38729274027737337 0.4895478250679619 0.18375336935056974 0.10678719111009105 0.677090583724479 -0.23484056586308721 0.07099295902094371 -0.603164453845201 -0.07084254777773324 -0.06957465283654685
2M12185822+1304478 184.742609 13.079952 191.052001953125 -1.6773822134164016 14.092700510432879 16.74291945486654 -0.2937245718889332 0.22097279005355674 0.3434376264878036 0.1415294424179112 0.34683997312252246 0.48492359174521305 0.20018190979020933 0.05523165605004143 0.15528737189473452 -0.29654386852530035 0.07773483806968451 -0.22905272189869796 -0.07139195422272038 -0.08579601230989664
2M12193280+3915405 184.886674 39.261276 102.88999938964844 -1.6148542889480069 9.886707579313684 14.402227897539394 -0.3193877739300759 0.4280584897686506 0.29194683108102404 0.13840995381135612 0.29850689322947055 0.4353810323616174 0.029179331262718655 0.06760237236174516 0.09950453343501997 -0.21460458318441522 -0.2828785298187084 -0.2716053902447657 -0.10305585906545311 -0.19299050961631892
2M12203031-0253340 185.126314 -2.892805 171.50799560546875 -1.8470063188706882 12.306867211270898 15.406718409298406 -0.3204805677650524 0.38854801641792647 0.345757574012286 0.11143897343798193 0.409867668940068 0.4450354671177199 0.24162052133439005 0.07490088410200624 -0.07760443331241151 -0.28266096566741283 0.05042333251761555 -0.39675307584364616 -0.21752717858131976 -0.10835314358170245
2M12205326-0025061 185.221946 -0.418384 8.166749954223633 -1.542557703644199 5.154744467430769 9.481289693388437 -0.4433783516412537 0.3766450881734582 0.3472012513122251 0.07882393039167157 0.39526200327759975 0.3925766813301852 0.16926208100692053 -0.057788446240849334 -0.08286973507189122 -0.24027673698767904 -0.1776398018932337 -0.4282018616496115 -0.16751027758748704 -0.07270850036612475
2M12225128+1443295 185.713684 14.724877 -109.55599975585938 -1.7360042015085806 9.667514779980264 12.88107822637984 -0.07785088207114388 0.29259560418441777 0.3691314820033744 0.21383635075824436 0.3601572323109403 0.5225487133914313 0.12954340001777087 0.07215346161552594 0.7234555078792824 -0.15711829275020417 -0.016808125771567317 -0.48379221731578004 -0.047405829167622926 -0.06480136813082948
2M12225128+1443295 185.713684 14.724877 -109.55599975585938 -1.7231284130948914 9.667514779980264 12.88107822637984 -0.09655279518791304 0.275789111865113 0.35730525531145485 0.21395860650816267 0.36116439553472945 0.5175043604891456 0.1420729052797829 0.07749199139318641 0.7002360057067705 -0.17821301074765006 0.03656505846056102 -0.45186610988905307 -0.05844048840366489 -0.06620142426312992
2M12243202-0102281 186.133451 -1.041144 -92.22149658203125 -1.6103116611640138 24.244073749879874 27.637409377302518 -0.312435348053296 0.2708707841261435 0.3143215066527958 0.12827318001344157 0.3843065437675577 0.4614520442570256 0.14737879106190466 0.03452623118638698 0.4808157258291368 -0.09696676767594647 -0.016168973283933852 -0.6802148725915507 -0.16451010706046398 -0.09342410395852152
2M12243202-0102281 186.133451 -1.041144 -92.22149658203125 -1.5731742763083518 24.244073749879874 27.637409377302518 -0.37353095412518145 0.24893524303884185 0.3320427074436889 0.14471193762073664 0.37490487319612775 0.3797944225164318 0.14548229078563124 0.09268054646417667 0.4254926492122231 -0.1475941529013829 0.10352509692808165 -0.6410535616669331 -0.09044728579473471 -0.09359412888623608
2M12253013+5517428 186.375553 55.295246 -59.260101318359375 -1.8229648111807877 7.595815044317368 13.725648924233278 -0.3378077683405931 0.3734449191603175 0.2798604255561845 0.09257851857769395 0.2515396633259679 0.450557003254501 0.0354839202813404 0.023643247054404792 0.7164803873854289 -0.28877190799033237 -0.17939515155921715 -0.24710381034523854 -0.02395515426270345 -0.15995451220246837
2M12254084+2538277 186.420178 25.641043 -137.22900390625 -1.6725480686764207 4.403394701926967 9.684749256773506 -0.18290337118338407 0.2678696661862239 0.26258833080068444 0.22912615740960351 0.31470798037003433 0.4784654133667239 0.13546679600459055 0.08036092616165069 0.5267964147603428 -0.2379121567040161 -0.014697514442442827 -0.3371906974852117 -0.04899952563486609 -0.14394515982210443
2M12260148-0130182 186.506204 -1.505064 102.65299987792969 -1.7294788862157022 10.370160850441545 13.321062109224602 0.23638980248371544 0.11092851159593131 0.3724340591733377 0.2991988576316498 0.3491603205336582 0.46436509843329987 0.21170289447903423 0.0811299678416264 0.5440582664840474 -0.15026842359657855 0.21865480908479706 -0.36265200962997546 -0.0808163428826858 0.034094350769873216
2M12270689-0048228 186.778748 -0.806353 258.2539978027344 -1.5893300523365355 5.383012783220493 9.47194423524922 -0.16242009949327052 0.18168981467539336 0.321784106921017 0.2631127979515664 0.3026805495792406 0.5778839455581442 0.2294551930832156 0.2070064175785793 -0.012520075785993123 -0.2929330862731534 0.07448720978997558 -0.30750403921600444 -0.13027240350062708 -0.08041659901324949
2M12273951+2521468 186.914638 25.363024 -89.66619873046875 -1.6815676503779349 14.73696097424846 17.4257420632013 -0.3580129708627533 0.3757886474227863 0.3054465969048885 0.17047894291331245 0.33681506175715303 0.4678288395435204 0.16219375896522026 0.08240291562858681 0.6937762556889061 -0.2453660632336847 0.03584698282061893 -0.3649598810719237 -0.1019688698536978 -0.09448612465233919
2M12431677-0834258 190.819894 -8.573834 257.07000732421875 -1.6585174663300508 3.2557046121962694 8.113859700604234 -0.19880316939277187 0.1965956219723899 0.3240025466729053 0.15906963184113931 0.3550183714467108 0.5123445307456993 0.19910671799216972 0.1041992549869366 0.06281189414253463 -0.32802578300030505 0.07772255688556684 -0.3193877215848009 -0.14356514587211233 -0.09356489369030996
2M12445405+1154491 191.225232 11.913644 -133.4250030517578 -1.5762455283633419 17.81881578556244 19.328707432314467 -0.25581557722877935 0.4311978805879797 0.3558958816328823 0.21491233081261063 0.3299394090488841 0.5140187736857096 0.05556516764033104 0.12447715849826047 0.041809789193124614 -0.061957134290275606 -0.17670799941610493 -0.2110928171207429 0.024455713370917342 -0.10400444465899339
2M12460282+1311522 191.511784 13.197855 236.6750030517578 -1.7720494752317755 14.797142186293815 16.52825764052187 -0.32158195622341057 0.3402113860393683 0.32399329556203593 0.10909029036746509 0.36377238538746925 0.45120747167436615 0.20815162096775075 0.012842568162529266 -0.09772839408046785 -0.22141890035502865 -0.025249323158032633 -0.37722990973790993 -0.16702987632407762 -0.08709511137045878
2M12470040-0223011 191.751679 -2.383645 125.28500366210938 -1.6238804678354002 5.909861703562824 9.309317704422794 0.14414945085289266 0.05100833907547475 0.3703926560747095 0.25313153533765287 0.34752525356569297 0.4723549076935576 0.19633431148753 0.038967402893439695 0.5113964433654301 -0.12781743145497537 0.20060535301047366 -0.39227135363389176 -0.07258633747838217 -0.0020938795898757245
2M12470953+1320420 191.789711 13.345012 60.81760025024414 -1.6463268429558913 7.17966599196901 10.46596416166322 -0.37238573850441337 0.380260096705225 0.28814618885728716 0.07965208777884292 0.3348761799230435 0.3962092196144038 0.16273363708747213 -0.027265397152472337 -0.06402267686576768 -0.229209475736325 -0.04529070184387218 -0.45537778643924764 -0.2044682755275511 -0.11145449904090254
2M12472430-0707326 191.851277 -7.125729 309.82000732421875 -1.8036984570028503 11.05984323194207 13.538037506446958 -0.22545206811463347 0.2876143661559114 0.2863126225098829 0.09548851201308217 0.28458103469399654 0.43420952960119674 0.18767002729381588 0.031327963453544605 -0.06545730983316034 -0.25089643185896215 -0.06210766893502062 -0.3016893236184084 -0.11168753181932001 -0.07315681215205605
2M12480602-0702221 192.02509 -7.039482 226.04600524902344 -1.5555756032188526 6.438284043155434 9.569817008449562 -0.07625256632941446 0.08593825671453104 0.32575977321066696 0.12308205262678618 0.3325730352646199 0.47128919744012543 0.18850785355366728 -0.0748372040530727 -0.1633743741758742 -0.18063644158008585 -0.07120220398161559 -0.3730471409922622 -0.17324952899666313 0.021059808282774206
2M12481613+1142533 192.067235 11.714826 207.77699279785156 -1.8683976081035307 5.435633143453542 9.392988875528093 -0.26331468522868673 0.3496350022294763 0.33453970392225063 0.1297039189182978 0.33340816223097547 0.531565870260805 0.21016469530486925 0.09543693680802279 0.34118405959691533 -0.416327439930791 0.10898287281507812 -0.3878013591214893 -0.11296924611327097 -0.10851629514714323
2M12514923+2614333 192.955163 26.242605 156.81100463867188 -1.5287247994873516 28.224016433153263 29.345384249907404 0.4561754435710845 0.5632135249496049 0.34461268791087196 0.09188401970220128 0.34106338495583755 0.44022804648518177 0.22666650480706463 -0.051495363567832575 -0.02983233158536014 -0.07320741343848591 -0.01467228019074307 -0.08650138346418901 -0.19847568750871947 0.005007395053888031
2M12531676+2640373 193.319847 26.677055 -121.48500061035156 -1.7041906468037997 23.71892933808157 25.04967715559818 -0.48093384142727635 0.4428472280862341 0.3434625622397407 0.09157201536644322 0.38863544215033663 0.38190754288903017 0.12007105045160005 0.012740819605501885 -0.03744821771829421 -0.20389950874093343 -0.2970461749790638 -0.41052979093311026 -0.14113524822813917 -0.13489491988315394
2M12532393+4209164 193.349726 42.154575 -241.86500549316406 -1.5257597242817318 27.339624836750673 30.56110942526441 -0.4684182328566926 0.30587676690646215 0.30415146185480935 0.011410033338222103 0.3765043687367451 0.24060156984249925 0.15757152130477636 -0.02594605744861833 -0.19249498745723104 -0.2335594233487288 -0.3245844782975418 -0.47436481166868694 -0.20159171314684632 -0.12225109014000557
2M12554741+4149386 193.947566 41.8274 -9.499750137329102 -1.6220808005595981 11.004107563544892 14.905124566267029 -0.35997399544694186 0.3469974539957714 0.30342525439632295 0.04922024415193582 0.37132825351649656 0.2904568352463295 0.15602722961798676 -0.11235316365075887 0.3350744848243441 -0.2946131767271498 -0.1853914558219809 -0.6181259355247222 -0.15887517596531486 -0.11272211576586444
2M13052302-0322518 196.345938 -3.381058 232.35800170898438 -1.74494843240934 15.83711915878071 17.557688973963813 -0.4021416831474751 0.34190364401772855 0.32604978066023316 0.10233688726537737 0.4016784072450128 0.4229757980872817 0.22984304864364913 0.00793148668715693 -0.2319626779310875 -0.24719165396239418 -0.07455805758902612 -0.28994141881856295 -0.15733477959271291 -0.11737368712818586
2M13060339-0329225 196.514129 -3.489589 74.22789764404297 -1.5776378263488777 4.922583486930394 8.38853766329659 -0.3186530670208625 0.40481450840026434 0.24923828065233944 0.10396465420959466 0.26911898107447607 0.40623753545710706 0.04406734483202901 -0.03345767605031669 0.20018929701356747 -0.18668594322752297 -0.3029173720556859 -0.28960329322212797 -0.09310542933400101 -0.19104134650563886
2M13075837-0225366 196.993227 -2.426843 -1.5247100591659546 -1.881868568440958 13.76452247349573 15.304707412942474 -0.21933462029438622 0.4478732426981267 0.36747421307118455 0.17330213542059414 0.34373820768687047 0.49676954390417705 0.12576705224500895 0.10905060498724528 0.5491093835600951 -0.24619689848299164 -0.05514250154646705 -0.47953484649446687 -0.09544721398744893 -0.11444407739880802
2M13090012-0302428 197.250536 -3.045224 283.40301513671875 -1.514939100481614 12.119174064799358 13.711862636273798 -0.29063785534571673 0.209812803640812 0.3245907947339357 0.12380810996706315 0.3978570936911321 0.49552476708217674 0.17829354825447186 0.05045102854143746 -0.0005219100329225679 -0.2733690533334536 -0.04475451020322141 -0.22154577357773353 -0.16801123253276784 -0.13761577807256598
2M13100157+1610054 197.506548 16.168192 254.59300231933594 -1.5036920162310679 6.4430734857847165 9.688414067455858 -0.22438363342719114 0.2087453225751854 0.33107151324825335 0.14140984593158357 0.36401856506216834 0.48482610984005525 0.1741689322611415 0.043102807842794855 0.055545112211416336 -0.1990369057405641 0.06312960106101939 -0.2799160545545678 -0.09730908129858662 -0.075475178493841
2M13121714+1814178 198.071454 18.238283 -62.84619903564453 -1.7380373737313044 19.335245569079834 20.098058737501653 -0.20410974496938272 0.37320008789541004 0.3752494514575764 0.20247514771360864 0.3836272804025853 0.5411998095646189 0.14588678256220433 0.12945732005960764 0.6192974069960957 -0.17061423005211585 0.011823814767886187 -0.4371396191768797 -0.0852392696826818 -0.09847146826001474
2M13123617+1827323 198.150719 18.458981 -61.7224006652832 -1.7498286708289092 24.838579931591894 25.302016262634908 -0.058177946860265894 0.32340819775334095 0.40194880342409056 0.2509869443713222 0.40985063713659864 0.5666207678819646 0.16394138197019692 0.16456151938149044 0.7472962803401679 -0.10525256777723868 0.11384380929887583 -0.4084933709212599 -0.05960549174834151 -0.06108438542568906
2M13124817+1809458 198.200725 18.162741 -66.36640167236328 -1.7782871598546153 13.225588998815482 14.637857312276159 -0.12858650203704602 0.3590545460917176 0.35655463350029626 0.18682958603204414 0.3378578570403383 0.53378159974106 0.099726333784115 0.11525481968968876 0.8349184521011677 -0.1360695271968837 0.04387163359539281 -0.48132774399073397 -0.06824809564179057 -0.07830146371652957
2M13125220+1807361 198.217528 18.126705 -62.1161003112793 -1.7165240107036384 16.785875577865923 17.748590373653165 -0.0647157114370942 0.31450000738827644 0.35176333883158883 0.22105813553971498 0.3436499772575452 0.5287062405838667 0.11663890133945887 0.2118486989719508 0.6368541127413854 -0.0656000149822713 0.07755418150178461 -0.41615240762427397 -0.08957667871092823 -0.05061531927032914
2M13125428+1816071 198.226167 18.268661 -16.031600952148438 -1.7710324085678049 15.54349134938718 16.643642667197412 -0.10061720615597758 0.25380441036294954 0.3050219807533985 0.1447241794793721 0.29793309818046 0.5157187366852143 0.17458355743527476 0.08388554225031242 0.31964666722157187 -0.18455445432958362 0.1046152859889935 -0.34153936036408483 -0.09711309812855307 -0.06234896232338061
2M13130138+1807307 198.255754 18.1252 -58.37070083618164 -1.7480971065232287 11.447057156636253 13.172884759922335 -0.11941089530248616 0.3562415607728364 0.37452470219674616 0.21450828325812998 0.36760154034026526 0.5529029940929198 0.11066266980931738 0.1239388847629097 0.8266696330287895 -0.16883128063713126 0.06977014681451865 -0.41241957886854475 -0.06788521908170297 -0.06709402872497328
2M13130189+1810238 198.257875 18.17329 -62.11750030517578 -1.827670146183385 21.398744333176612 22.011363638371837 -0.09553850301329625 0.36855306437435864 0.3915164062004588 0.21380576331183887 0.3743236309476048 0.5423135106306296 0.11171096589897167 0.14601677205787045 0.8072834044506565 -0.14280745598245814 0.07278370970550574 -0.3976405428326897 -0.027407013286201654 -0.059015870427942874
2M13130335+1811434 198.263974 18.195389 -58.752201080322266 -1.6569802880482318 14.111172034917635 15.387568434275641 -0.2051875639375249 0.555758645618895 0.31441225177979737 0.20267342379649733 0.3549777475046114 0.4932059624327283 0.1695216140493847 0.1315180033954788 0.27756655440285627 0.03943283662920849 -0.07466830023084836 -0.4434170739059997 -0.18101259748536536 -0.11673471778099986
2M13130945+1811188 198.289409 18.188572 -68.81849670410156 -1.6968900765121933 17.869098021769457 18.727886903422036 -0.11500304314131182 0.33484462161201445 0.36371929490624644 0.20421496373600667 0.37928948634978066 0.5254333719823945 0.14690787914615022 0.09788545513057434 0.8100171662244944 -0.0359739613899166 0.05409406281801554 -0.41209085354427977 -0.047486227896933686 -0.07893568125602157
2M13131057+1804054 198.294051 18.068188 -59.77920150756836 -1.7166756597383195 31.427931014351046 31.696222153809845 0.01546123828543422 0.24032090238022197 0.34528044905143207 0.1962692690190737 0.32632595260763053 0.4265349739765738 0.14781219097748832 0.03783282789200859 0.7536476037211461 -0.20182665345894168 0.09607423809844784 -0.5223874341006725 -0.17728442781334053 -0.005381333717319636
2M13131450+1812502 198.310432 18.213968 -51.37480163574219 -1.6473867451999995 25.660253641419683 26.076946015315382 -0.047451911037963646 0.2998774636672643 0.3806653872197654 0.25777769058687316 0.3850198339066768 0.5342858127054193 0.13591900769804743 0.14098567043233534 0.678797202025234 -0.09357439497589981 0.01649557734601448 -0.4818830789988695 -0.06882003885281396 -0.0631358931425936
2M13131976+1819424 198.332349 18.328455 -60.5703010559082 -1.7579386173834373 17.938696090381253 18.7925749841013 -0.18076558197023895 0.348013314860363 0.34303462787907835 0.16261419497282725 0.33370604838995344 0.5149720877964699 0.095797589501746 0.14739728011254938 0.6347257638149955 -0.1474073146287076 0.05322966482931313 -0.39477734046571356 -0.0692242529725342 -0.06830460231008395
2M13151955+1642373 198.831499 16.710365 -74.6426010131836 -1.7196243572788543 10.03916850801548 11.971382404694568 0.13944880134964888 0.005878995698865186 0.3187441807127265 0.2594958609220692 0.33418998784050635 0.5341549360476863 0.2000567368116204 0.025109069010981866 0.5203182471295034 -0.22229091449042682 0.3634260804806344 -0.4552975714179801 -0.12063559054509221 0.04184697502682644
2M13153404+1306234 198.891863 13.106509 -192.4810028076172 -1.6384875007003166 12.862859803804675 14.091720717144538 -0.1983534271002536 0.36358125981460576 0.34084768023184564 0.18223483229402349 0.3222392339910036 0.4624181747566949 0.1779133122931491 0.06794643480908147 0.3270415029622473 -0.12018387216630178 0.0242126376060543 -0.45469867140630194 -0.07189971259437478 -0.10485523388237761
